Parent	Child	CNA_gains	CNA_losses	SNVs	WGD	Truncal	tumour_id	is_clonal
17	18	31	79	62	FALSE	No	CRUKSIM442	FALSE
32	17	22	88	220	FALSE	Yes	CRUKSIM442	TRUE
19	2	23	33	8	FALSE	No	CRUKSIM443	FALSE
18	19	32	30	52	FALSE	No	CRUKSIM443	FALSE
23	24	14	18	92	FALSE	No	CRUKSIM443	FALSE
23	25	14	26	4	FALSE	No	CRUKSIM443	FALSE
22	23	21	28	263	FALSE	No	CRUKSIM443	FALSE
21	22	29	42	161	FALSE	No	CRUKSIM443	FALSE
28	7	24	36	90	FALSE	No	CRUKSIM443	FALSE
27	28	23	35	19	FALSE	No	CRUKSIM443	FALSE
30	31	22	31	9	TRUE	No	CRUKSIM443	FALSE
26	27	27	44	138	FALSE	No	CRUKSIM443	FALSE
26	30	24	37	29	FALSE	No	CRUKSIM443	FALSE
20	21	23	38	25	FALSE	No	CRUKSIM443	FALSE
20	26	39	29	12	FALSE	No	CRUKSIM443	FALSE
17	18	34	47	52	FALSE	No	CRUKSIM443	FALSE
17	20	35	37	6	FALSE	No	CRUKSIM443	FALSE
32	17	48	72	240	FALSE	Yes	CRUKSIM443	TRUE
27	13	14	22	56	FALSE	No	CRUKSIM444	FALSE
26	27	13	25	7	FALSE	No	CRUKSIM444	FALSE
31	32	10	16	7	FALSE	No	CRUKSIM444	FALSE
30	31	10	21	72	FALSE	No	CRUKSIM444	FALSE
30	33	26	25	74	TRUE	No	CRUKSIM444	FALSE
36	37	10	20	36	FALSE	No	CRUKSIM444	FALSE
35	36	11	16	18	FALSE	No	CRUKSIM444	FALSE
29	30	17	27	81	FALSE	No	CRUKSIM444	FALSE
29	35	19	21	124	FALSE	No	CRUKSIM444	FALSE
25	26	19	26	1	FALSE	No	CRUKSIM444	FALSE
25	29	22	30	26	FALSE	No	CRUKSIM444	FALSE
43	2	12	18	41	TRUE	No	CRUKSIM444	FALSE
42	43	19	23	41	FALSE	No	CRUKSIM444	FALSE
40	41	14	27	82	FALSE	No	CRUKSIM444	FALSE
40	42	13	25	11	FALSE	No	CRUKSIM444	FALSE
39	5	17	32	13	FALSE	No	CRUKSIM444	FALSE
39	40	15	23	95	FALSE	No	CRUKSIM444	FALSE
44	45	18	24	1	FALSE	No	CRUKSIM444	FALSE
38	39	13	23	30	FALSE	No	CRUKSIM444	FALSE
38	44	19	28	32	FALSE	No	CRUKSIM444	FALSE
24	25	15	27	16	FALSE	No	CRUKSIM444	FALSE
24	38	26	29	16	FALSE	No	CRUKSIM444	FALSE
46	24	44	66	220	FALSE	Yes	CRUKSIM444	TRUE
22	23	10	25	52	FALSE	No	CRUKSIM445	FALSE
21	12	16	25	6	FALSE	No	CRUKSIM445	FALSE
21	22	10	26	3	FALSE	No	CRUKSIM445	FALSE
19	21	21	23	5	FALSE	No	CRUKSIM445	FALSE
18	19	22	24	74	FALSE	No	CRUKSIM445	FALSE
24	25	20	28	42	FALSE	No	CRUKSIM445	FALSE
17	18	26	26	22	FALSE	No	CRUKSIM445	FALSE
17	24	23	31	40	FALSE	No	CRUKSIM445	FALSE
29	11	16	43	32	TRUE	No	CRUKSIM445	FALSE
28	29	19	21	2	FALSE	No	CRUKSIM445	FALSE
27	28	23	28	4	FALSE	No	CRUKSIM445	FALSE
26	27	31	42	280	FALSE	No	CRUKSIM445	FALSE
16	17	33	50	311	FALSE	No	CRUKSIM445	FALSE
16	26	27	70	117	FALSE	No	CRUKSIM445	FALSE
30	16	33	66	110	FALSE	Yes	CRUKSIM445	TRUE
26	27	14	22	34	FALSE	No	CRUKSIM446	FALSE
32	17	10	19	34	FALSE	No	CRUKSIM446	FALSE
42	20	7	12	1	FALSE	No	CRUKSIM446	FALSE
42	21	9	13	9	FALSE	No	CRUKSIM446	FALSE
41	42	7	13	52	FALSE	No	CRUKSIM446	FALSE
39	41	9	9	29	FALSE	No	CRUKSIM446	FALSE
38	39	8	9	34	FALSE	No	CRUKSIM446	FALSE
36	38	11	19	72	FALSE	No	CRUKSIM446	FALSE
35	36	9	14	41	FALSE	No	CRUKSIM446	FALSE
35	15	10	15	44	FALSE	No	CRUKSIM446	FALSE
34	35	8	15	1	FALSE	No	CRUKSIM446	FALSE
47	11	4	7	53	FALSE	No	CRUKSIM446	FALSE
47	12	8	9	48	FALSE	No	CRUKSIM446	FALSE
45	46	9	12	33	FALSE	No	CRUKSIM446	FALSE
45	47	7	12	47	FALSE	No	CRUKSIM446	FALSE
44	45	11	12	77	TRUE	No	CRUKSIM446	FALSE
43	44	10	16	10	FALSE	No	CRUKSIM446	FALSE
33	34	6	13	7	TRUE	No	CRUKSIM446	FALSE
33	43	10	14	2	FALSE	No	CRUKSIM446	FALSE
31	32	10	23	37	FALSE	No	CRUKSIM446	FALSE
31	33	16	19	79	FALSE	No	CRUKSIM446	FALSE
25	26	24	27	16	FALSE	No	CRUKSIM446	FALSE
25	31	23	26	40	TRUE	No	CRUKSIM446	FALSE
48	25	60	50	200	FALSE	Yes	CRUKSIM446	TRUE
29	30	11	15	17	TRUE	No	CRUKSIM447	FALSE
33	1	4	18	4	FALSE	No	CRUKSIM447	FALSE
32	33	9	21	9	FALSE	No	CRUKSIM447	FALSE
31	32	10	16	79	FALSE	No	CRUKSIM447	FALSE
28	29	14	27	15	FALSE	No	CRUKSIM447	FALSE
28	31	19	16	72	FALSE	No	CRUKSIM447	FALSE
34	35	17	17	27	FALSE	No	CRUKSIM447	FALSE
27	28	15	19	69	FALSE	No	CRUKSIM447	FALSE
27	34	20	23	31	FALSE	No	CRUKSIM447	FALSE
36	37	15	21	93	FALSE	No	CRUKSIM447	FALSE
26	27	17	24	11	FALSE	No	CRUKSIM447	FALSE
26	36	14	13	46	FALSE	No	CRUKSIM447	FALSE
39	40	15	19	4	FALSE	No	CRUKSIM447	FALSE
43	20	11	21	1	FALSE	No	CRUKSIM447	FALSE
42	43	9	18	42	FALSE	No	CRUKSIM447	FALSE
42	17	10	16	70	FALSE	No	CRUKSIM447	FALSE
38	39	7	14	3	FALSE	No	CRUKSIM447	FALSE
38	42	5	20	70	FALSE	No	CRUKSIM447	FALSE
25	26	10	27	13	FALSE	No	CRUKSIM447	FALSE
25	38	13	29	185	FALSE	No	CRUKSIM447	FALSE
23	25	19	46	19	FALSE	No	CRUKSIM447	FALSE
44	23	66	55	220	FALSE	Yes	CRUKSIM447	TRUE
22	15	22	25	32	FALSE	No	CRUKSIM448	FALSE
24	25	13	15	41	FALSE	No	CRUKSIM448	FALSE
23	24	13	18	101	FALSE	No	CRUKSIM448	FALSE
21	22	21	25	14	FALSE	No	CRUKSIM448	FALSE
21	23	22	25	212	FALSE	No	CRUKSIM448	FALSE
27	1	8	28	6	FALSE	No	CRUKSIM448	FALSE
26	27	23	22	59	FALSE	No	CRUKSIM448	FALSE
20	21	16	25	8	FALSE	No	CRUKSIM448	FALSE
20	26	14	28	98	FALSE	No	CRUKSIM448	FALSE
32	13	26	39	136	FALSE	No	CRUKSIM448	FALSE
31	32	26	24	8	FALSE	No	CRUKSIM448	FALSE
28	29	24	27	37	FALSE	No	CRUKSIM448	FALSE
28	31	15	28	7	FALSE	No	CRUKSIM448	FALSE
19	20	29	36	50	TRUE	No	CRUKSIM448	FALSE
19	28	21	39	39	FALSE	No	CRUKSIM448	FALSE
18	19	64	62	112	TRUE	No	CRUKSIM448	FALSE
34	18	96	72	240	FALSE	Yes	CRUKSIM448	TRUE
28	1	1	31	92	FALSE	No	CRUKSIM449	FALSE
27	28	4	24	12	TRUE	No	CRUKSIM449	FALSE
26	27	3	28	44	FALSE	No	CRUKSIM449	FALSE
25	26	2	18	51	FALSE	No	CRUKSIM449	FALSE
34	3	3	18	11	FALSE	No	CRUKSIM449	FALSE
33	34	3	29	27	FALSE	No	CRUKSIM449	FALSE
30	33	2	21	25	FALSE	No	CRUKSIM449	FALSE
41	22	1	20	22	FALSE	No	CRUKSIM449	FALSE
39	40	0	23	113	FALSE	No	CRUKSIM449	FALSE
39	41	5	20	114	FALSE	No	CRUKSIM449	FALSE
36	37	8	25	6	FALSE	No	CRUKSIM449	FALSE
36	39	4	19	11	FALSE	No	CRUKSIM449	FALSE
43	17	4	20	31	FALSE	No	CRUKSIM449	FALSE
43	44	4	18	28	FALSE	No	CRUKSIM449	FALSE
42	43	6	17	31	FALSE	No	CRUKSIM449	FALSE
42	45	2	22	153	FALSE	No	CRUKSIM449	FALSE
35	36	3	19	1	FALSE	No	CRUKSIM449	FALSE
35	42	3	24	36	FALSE	No	CRUKSIM449	FALSE
29	30	9	26	3	FALSE	No	CRUKSIM449	FALSE
29	35	6	22	45	TRUE	No	CRUKSIM449	FALSE
24	25	4	21	30	FALSE	No	CRUKSIM449	FALSE
24	29	3	25	14	FALSE	No	CRUKSIM449	FALSE
46	24	20	70	100	FALSE	Yes	CRUKSIM449	TRUE
27	28	3	24	1	FALSE	No	CRUKSIM450	FALSE
26	27	6	29	14	FALSE	No	CRUKSIM450	FALSE
32	12	7	33	93	TRUE	No	CRUKSIM450	FALSE
31	32	13	29	12	FALSE	No	CRUKSIM450	FALSE
35	36	13	34	119	FALSE	No	CRUKSIM450	FALSE
35	38	6	22	4	FALSE	No	CRUKSIM450	FALSE
34	35	12	25	32	FALSE	No	CRUKSIM450	FALSE
34	18	10	25	9	FALSE	No	CRUKSIM450	FALSE
40	11	6	34	152	FALSE	No	CRUKSIM450	FALSE
33	34	9	34	63	FALSE	No	CRUKSIM450	FALSE
33	40	10	28	11	FALSE	No	CRUKSIM450	FALSE
30	31	9	35	30	FALSE	No	CRUKSIM450	FALSE
30	33	6	25	55	FALSE	No	CRUKSIM450	FALSE
25	26	6	21	263	FALSE	No	CRUKSIM450	FALSE
25	30	14	32	4	FALSE	No	CRUKSIM450	FALSE
24	25	11	37	30	FALSE	No	CRUKSIM450	FALSE
43	4	10	38	115	FALSE	No	CRUKSIM450	FALSE
42	43	10	31	1	FALSE	No	CRUKSIM450	FALSE
41	42	7	34	17	FALSE	No	CRUKSIM450	FALSE
23	24	10	40	8	FALSE	No	CRUKSIM450	FALSE
23	41	14	38	47	FALSE	No	CRUKSIM450	FALSE
44	23	48	72	120	FALSE	Yes	CRUKSIM450	TRUE
30	6	2	20	137	FALSE	No	CRUKSIM451	FALSE
29	30	7	20	57	FALSE	No	CRUKSIM451	FALSE
29	7	1	10	27	FALSE	No	CRUKSIM451	FALSE
28	29	6	14	6	FALSE	No	CRUKSIM451	FALSE
27	28	4	15	21	FALSE	No	CRUKSIM451	FALSE
26	14	5	16	188	TRUE	No	CRUKSIM451	FALSE
26	27	3	17	1	FALSE	No	CRUKSIM451	FALSE
24	25	6	20	15	FALSE	No	CRUKSIM451	FALSE
24	26	5	21	55	FALSE	No	CRUKSIM451	FALSE
32	10	1	17	70	FALSE	No	CRUKSIM451	FALSE
23	24	2	12	28	FALSE	No	CRUKSIM451	FALSE
23	32	5	17	86	FALSE	No	CRUKSIM451	FALSE
21	23	5	26	45	FALSE	No	CRUKSIM451	FALSE
34	35	7	22	52	FALSE	No	CRUKSIM451	FALSE
33	34	15	28	24	FALSE	No	CRUKSIM451	FALSE
33	36	5	27	10	TRUE	No	CRUKSIM451	FALSE
20	21	6	23	74	FALSE	No	CRUKSIM451	FALSE
20	33	5	25	4	FALSE	No	CRUKSIM451	FALSE
38	20	10	50	100	FALSE	Yes	CRUKSIM451	TRUE
34	9	5	32	73	FALSE	No	CRUKSIM452	FALSE
33	34	5	23	49	FALSE	No	CRUKSIM452	FALSE
33	1	4	34	67	FALSE	No	CRUKSIM452	FALSE
32	33	5	33	40	FALSE	No	CRUKSIM452	FALSE
31	32	7	27	48	FALSE	No	CRUKSIM452	FALSE
30	31	11	28	7	FALSE	No	CRUKSIM452	FALSE
29	30	6	34	85	FALSE	No	CRUKSIM452	FALSE
29	35	9	27	7	FALSE	No	CRUKSIM452	FALSE
28	29	11	33	12	FALSE	No	CRUKSIM452	FALSE
28	36	5	22	20	FALSE	No	CRUKSIM452	FALSE
26	27	4	33	98	FALSE	No	CRUKSIM452	FALSE
26	28	4	28	9	FALSE	No	CRUKSIM452	FALSE
40	12	7	16	21	FALSE	No	CRUKSIM452	FALSE
39	40	4	25	67	TRUE	No	CRUKSIM452	FALSE
38	39	10	21	6	FALSE	No	CRUKSIM452	FALSE
45	14	7	26	9	FALSE	No	CRUKSIM452	FALSE
44	45	10	20	15	FALSE	No	CRUKSIM452	FALSE
41	42	6	21	5	FALSE	No	CRUKSIM452	FALSE
41	44	11	22	1	FALSE	No	CRUKSIM452	FALSE
37	38	6	34	143	FALSE	No	CRUKSIM452	FALSE
37	41	6	31	86	FALSE	No	CRUKSIM452	FALSE
25	26	7	35	4	FALSE	No	CRUKSIM452	FALSE
25	37	10	25	28	FALSE	No	CRUKSIM452	FALSE
48	25	40	70	100	FALSE	Yes	CRUKSIM452	TRUE
27	12	12	26	52	FALSE	No	CRUKSIM453	FALSE
25	26	16	34	50	TRUE	No	CRUKSIM453	FALSE
25	27	12	30	6	FALSE	No	CRUKSIM453	FALSE
29	19	11	17	19	FALSE	No	CRUKSIM453	FALSE
31	32	11	15	45	FALSE	No	CRUKSIM453	FALSE
28	29	14	28	6	TRUE	No	CRUKSIM453	FALSE
28	31	8	43	7	FALSE	No	CRUKSIM453	FALSE
24	25	14	32	14	FALSE	No	CRUKSIM453	FALSE
24	28	15	30	6	FALSE	No	CRUKSIM453	FALSE
36	37	10	31	11	FALSE	No	CRUKSIM453	FALSE
36	2	16	37	239	FALSE	No	CRUKSIM453	FALSE
35	36	21	38	5	FALSE	No	CRUKSIM453	FALSE
34	35	13	28	5	FALSE	No	CRUKSIM453	FALSE
34	39	16	36	99	TRUE	No	CRUKSIM453	FALSE
23	24	11	32	53	FALSE	No	CRUKSIM453	FALSE
23	34	18	41	1	FALSE	No	CRUKSIM453	FALSE
41	18	7	32	22	FALSE	No	CRUKSIM453	FALSE
40	41	13	28	148	FALSE	No	CRUKSIM453	FALSE
22	23	17	44	26	TRUE	No	CRUKSIM453	FALSE
22	40	15	28	86	FALSE	No	CRUKSIM453	FALSE
42	22	30	70	100	FALSE	Yes	CRUKSIM453	TRUE
23	18	21	26	33	FALSE	No	CRUKSIM454	FALSE
25	26	8	25	26	FALSE	No	CRUKSIM454	FALSE
24	25	6	26	58	FALSE	No	CRUKSIM454	FALSE
22	23	10	25	17	FALSE	No	CRUKSIM454	FALSE
22	24	19	31	37	TRUE	No	CRUKSIM454	FALSE
31	19	13	31	31	FALSE	No	CRUKSIM454	FALSE
30	31	10	23	14	FALSE	No	CRUKSIM454	FALSE
29	4	15	27	3	FALSE	No	CRUKSIM454	FALSE
29	30	13	23	41	FALSE	No	CRUKSIM454	FALSE
38	7	12	25	385	FALSE	No	CRUKSIM454	FALSE
37	38	11	28	9	FALSE	No	CRUKSIM454	FALSE
